Num_Bank_Accounts,Num_of_Delayed_Payment,Changed_Credit_Limit,Credit_Mix,Payment_of_Min_Amount
6.0,12.0,18.94,3,2
6.0,19.0,7.07,2,1
6.0,19.0,7.07,0,1
6.0,19.0,3.0700000000000003,2,0
6.0,19.0,9.07,2,1
6.0,19.0,7.07,2,1
6.0,19.0,7.07,2,1
6.0,19.0,7.07,2,1
4.0,16.0,4.92,3,2
4.0,18.0,10.92,3,0
4.0,16.0,12.92,3,2
4.0,16.0,10.92,0,0
4.0,18.0,10.92,0,2
4.0,16.0,10.92,0,2
4.0,19.0,10.92,3,2
1.0,0.0,3.46,2,1
1.0,0.0,3.46,2,1
1.0,19.0,3.46,2,1
1.0,19.0,3.46,2,1
1.0,0.0,3.46,0,0
1.0,0.0,3.46,2,1
3.0,12.0,8.33,2,1
3.0,12.0,8.33,2,1
3.0,12.0,8.33,0,1
3.0,12.0,8.33,2,0
3.0,12.0,13.33,0,1
3.0,12.0,8.33,0,1
3.0,12.0,8.33,2,1
3.0,19.0,5.29,2,1
3.0,0.0,5.29,2,1
3.0,0.0,5.29,2,1
5.0,10.0,7.01,3,2
5.0,13.0,7.01,3,2
5.0,19.0,10.23199443955013,3,2
5.0,13.0,11.01,3,2
5.0,13.0,11.01,3,2
3.0,4.0,5.39,2,1
3.0,4.0,5.39,2,1
3.0,5.0,5.39,2,1
3.0,4.0,5.39,2,1
7.0,20.0,6.85,0,2
7.0,20.0,6.85,0,2
7.0,20.0,6.85,1,2
7.0,20.0,6.85,0,2
7.0,20.0,6.85,1,2
7.0,20.0,6.85,1,2
7.0,20.0,6.85,1,0
7.0,17.0,6.85,1,2
2.0,9.0,9.87,2,1
2.0,9.0,9.87,2,1
2.0,10.0,9.87,2,1
4.0,18.0,19.83,3,2
4.0,15.0,19.83,3,2
4.0,18.0,19.83,3,2
4.0,15.0,24.83,3,2
4.0,15.0,19.83,0,2
4.0,15.0,19.83,3,2
6.0,19.0,5.46,1,2
6.0,18.0,5.46,1,2
6.0,18.0,5.46,1,2
6.0,19.0,5.46,1,2
6.0,11.0,15.15,0,2
6.0,11.0,11.15,3,2
6.0,13.0,10.15,0,0
6.0,19.0,11.15,0,2
6.0,9.0,11.15,0,2
6.0,11.0,11.15,3,2
6.0,11.0,11.15,0,2
8.0,9.0,14.76,3,2
8.0,9.0,14.76,3,2
8.0,12.0,14.76,0,2
8.0,9.0,14.76,3,2
8.0,12.0,13.76,3,2
8.0,9.0,14.76,3,2
8.0,6.0,14.76,3,2
6.0,10.0,11.65,3,0
6.0,11.0,11.65,3,2
6.0,19.0,11.65,3,0
6.0,8.0,11.65,0,2
6.0,10.0,11.65,3,2
6.0,9.0,11.65,0,2
6.0,11.0,4.65,3,2
1.0,8.0,2.58,2,1
1.0,8.0,2.58,0,1
1.0,9.0,10.23199443955013,2,1
1.0,10.0,2.58,2,0
1.0,8.0,2.58,2,1
1.0,9.0,2.58,2,1
1.0,9.0,10.23199443955013,2,1
1.0,6.0,2.58,2,1
6.0,17.0,19.42,1,2
6.0,15.0,19.42,1,2
6.0,16.0,19.42,0,2
6.0,14.0,19.42,1,0
6.0,18.0,19.42,1,2
6.0,15.0,19.42,1,2
6.0,14.0,10.23199443955013,1,2
3.0,9.0,11.58,0,2
3.0,9.0,11.58,0,2
3.0,9.0,11.58,0,2
3.0,12.0,11.58,3,0
3.0,9.0,11.58,3,2
3.0,6.0,11.58,3,2
3.0,10.0,11.58,3,2
3.0,10.0,11.58,3,2
9.0,15.0,6.76,1,0
9.0,15.0,9.76,1,2
9.0,19.0,9.76,1,2
9.0,15.0,9.76,1,2
9.0,15.0,9.76,0,2
9.0,15.0,9.76,1,2
9.0,15.0,9.76,1,2
10.0,23.0,4.23,1,0
10.0,26.0,4.23,1,2
10.0,19.0,4.23,1,2
10.0,21.0,4.23,1,2
10.0,23.0,4.23,1,2
10.0,25.0,4.23,1,2
10.0,19.0,4.23,1,2
6.0,24.0,5.3100000000000005,0,2
6.0,24.0,9.31,1,2
6.0,24.0,9.31,1,2
6.0,23.0,3.3100000000000005,1,2
6.0,23.0,9.31,1,2
6.0,24.0,9.31,0,2
6.0,24.0,9.31,1,2
4.0,20.0,1.32,2,1
4.0,20.0,1.32,2,1
4.0,20.0,1.32,2,1
4.0,17.0,1.32,0,1
4.0,20.0,1.32,2,1
4.0,20.0,1.32,2,1
4.0,20.0,1.32,2,1
4.0,20.0,10.23199443955013,2,1
9.0,12.0,1.3099999999999996,3,2
9.0,11.0,7.31,0,2
9.0,12.0,7.31,3,2
9.0,15.0,7.31,0,2
9.0,12.0,7.31,3,2
9.0,12.0,7.31,0,2
10.0,25.0,6.74,1,2
10.0,26.0,6.74,1,2
10.0,24.0,6.74,1,2
10.0,25.0,0.7400000000000002,0,2
10.0,25.0,1.7400000000000002,1,2
10.0,24.0,6.74,1,2
9.0,28.0,6.74,1,2
5.0,16.0,8.83,0,2
5.0,20.0,8.83,3,2
5.0,19.0,8.83,0,2
5.0,19.0,8.83,0,2
5.0,19.0,8.83,3,2
5.0,22.0,8.83,3,2
5.0,19.0,8.83,0,2
9.0,22.0,1.41,1,2
9.0,19.0,1.41,0,2
9.0,22.0,2.41,1,2
9.0,24.0,1.41,1,2
6.0,28.0,8.91,1,2
6.0,19.0,8.91,1,2
6.0,25.0,8.91,0,2
6.0,22.0,8.91,1,2
6.0,25.0,8.91,0,2
6.0,28.0,8.91,1,2
6.0,25.0,15.91,0,2
6.0,16.0,12.27,0,2
6.0,19.0,12.27,3,2
6.0,16.0,12.27,3,2
6.0,16.0,16.27,3,0
6.0,16.0,19.27,3,2
6.0,17.0,13.27,3,2
6.0,16.0,13.27,3,2
7.0,10.0,15.31,3,2
7.0,10.0,15.31,0,2
7.0,10.0,9.31,3,2
7.0,19.0,15.31,3,2
7.0,8.0,15.31,3,2
7.0,10.0,19.31,3,2
7.0,13.0,21.31,3,2
7.0,10.0,15.31,3,2
7.0,19.0,10.23199443955013,3,1
7.0,19.0,6.76,0,1
7.0,19.0,6.76,3,1
7.0,16.0,6.76,3,1
7.0,19.0,6.76,3,1
7.0,19.0,6.76,3,1
7.0,19.0,6.76,3,1
8.0,18.0,3.95,0,1
8.0,18.0,3.95,3,1
8.0,21.0,0.9500000000000002,0,1
8.0,19.0,3.95,3,1
8.0,16.0,3.95,3,1
8.0,18.0,3.95,3,1
8.0,18.0,3.95,3,1
4.0,14.0,16.93,3,2
4.0,14.0,16.93,3,2
4.0,14.0,23.93,3,2
4.0,12.0,16.93,0,0
4.0,14.0,16.93,3,2
4.0,14.0,21.93,3,2
4.0,14.0,21.93,3,2
0.0,13.0,10.36,0,1
0.0,10.0,10.36,2,1
0.0,10.0,10.36,2,1
0.0,12.0,3.359999999999999,2,1
3.0,9.0,4.8100000000000005,2,1
3.0,9.0,10.81,0,1
3.0,9.0,10.81,2,1
3.0,9.0,10.81,2,1
3.0,9.0,10.81,2,1
3.0,9.0,10.81,2,1
3.0,9.0,10.81,2,1
3.0,9.0,8.81,2,1
7.0,17.0,3.03,1,2
7.0,16.0,3.03,1,2
7.0,15.0,3.03,0,2
7.0,13.0,3.03,0,2
7.0,15.0,3.03,1,2
7.0,13.0,2.03,1,2
1.0,9.0,8.87,2,1
1.0,8.0,8.87,0,1
1.0,9.0,8.87,2,1
1.0,9.0,8.87,2,1
4.0,5.0,6.93,0,1
4.0,3.0,6.93,0,1
4.0,4.0,6.93,2,1
4.0,5.0,10.23199443955013,2,1
4.0,5.0,6.93,2,1
4.0,19.0,12.93,2,1
4.0,2.0,6.93,2,1
4.0,0.0,8.71,0,1
4.0,0.0,5.710000000000001,0,1
3.0,17.0,8.66,3,2
3.0,14.0,15.66,0,2
3.0,14.0,8.66,3,2
3.0,14.0,4.66,3,2
3.0,15.0,8.66,3,2
3.0,11.0,8.66,3,2
3.0,11.0,8.66,3,2
3.0,16.0,8.66,3,2
4.0,0.0,2.36,2,1
4.0,3.0,7.3599999999999985,0,1
4.0,19.0,2.36,2,1
4.0,3.0,2.36,2,1
4.0,3.0,2.36,0,1
4.0,3.0,2.36,0,1
4.0,3.0,2.36,2,1
4.0,3.0,2.36,0,1
4.0,20.0,12.79,3,2
4.0,20.0,7.79,3,2
4.0,20.0,7.79,3,2
4.0,20.0,7.79,3,2
4.0,20.0,1.79,0,2
4.0,20.0,7.79,3,2
4.0,20.0,7.79,0,2
9.0,19.0,10.26,1,2
9.0,22.0,7.26,1,2
9.0,19.0,7.26,0,2
9.0,22.0,7.26,1,2
9.0,22.0,7.26,0,2
9.0,19.0,7.26,0,2
9.0,19.0,4.26,1,0
9.0,22.0,7.26,1,2
8.0,23.0,13.92,1,2
8.0,26.0,15.92,1,0
8.0,26.0,13.92,1,2
8.0,23.0,13.92,1,2
8.0,23.0,13.92,1,2
8.0,23.0,13.92,1,2
8.0,24.0,13.92,0,0
8.0,23.0,13.92,1,2
8.0,9.0,12.65,3,2
8.0,11.0,11.65,3,0
8.0,11.0,11.65,3,2
8.0,13.0,11.65,3,2
8.0,11.0,11.65,3,2
8.0,11.0,13.65,0,0
5.0,11.0,8.81,3,1
5.0,12.0,8.81,3,1
5.0,11.0,8.81,0,1
5.0,11.0,8.81,3,1
5.0,11.0,8.81,3,1
7.0,13.0,12.71,3,2
7.0,19.0,12.71,0,2
7.0,13.0,12.71,3,0
7.0,19.0,12.71,3,2
7.0,14.0,12.71,0,2
7.0,13.0,16.71,0,2
7.0,13.0,12.71,3,2
7.0,13.0,12.71,0,0
3.0,17.0,6.449999999999998,0,1
3.0,19.0,1.4499999999999993,3,1
3.0,17.0,8.45,3,1
3.0,18.0,8.45,3,1
3.0,19.0,8.45,3,1
3.0,16.0,8.45,0,1
8.0,19.0,8.04,3,1
8.0,8.0,8.04,0,1
8.0,11.0,8.04,3,1
8.0,8.0,8.04,3,1
8.0,5.0,8.04,0,0
8.0,8.0,8.04,3,1
9.0,19.0,19.55,1,2
9.0,19.0,19.55,1,2
9.0,22.0,19.55,1,2
9.0,22.0,12.55,1,2
9.0,25.0,19.55,0,2
9.0,19.0,19.55,0,2
9.0,22.0,19.55,1,2
9.0,24.0,19.55,1,2
6.0,18.0,4.7,0,2
6.0,18.0,4.7,1,2
6.0,18.0,4.7,1,2
6.0,18.0,4.7,1,2
6.0,19.0,4.7,1,2
6.0,18.0,4.7,0,2
9.0,15.0,21.14,1,2
9.0,15.0,21.14,1,2
9.0,19.0,21.14,1,0
9.0,15.0,21.14,0,0
9.0,16.0,21.14,1,2
9.0,16.0,21.14,1,0
9.0,12.0,21.14,1,2
9.0,18.0,21.14,1,2
3.0,17.0,11.14,0,1
3.0,20.0,11.14,3,1
3.0,17.0,10.23199443955013,3,1
3.0,19.0,11.14,0,1
3.0,19.0,11.14,3,0
3.0,9.0,19.13,3,2
3.0,9.0,19.13,0,2
3.0,9.0,14.13,3,2
3.0,7.0,19.13,3,2
3.0,9.0,19.13,3,2
8.0,16.0,5.78,1,2
8.0,17.0,3.78,0,2
8.0,15.0,5.78,1,2
8.0,17.0,12.78,1,2
8.0,16.0,9.78,1,2
8.0,14.0,5.78,0,2
3.0,15.0,10.48,3,2
3.0,17.0,10.48,0,2
3.0,12.0,10.48,3,2
3.0,19.0,10.48,3,2
6.0,17.0,12.0,0,1
6.0,15.0,12.0,3,1
6.0,15.0,7.0,0,1
6.0,15.0,11.0,3,1
6.0,15.0,12.0,3,1
6.0,12.0,16.0,3,0
7.0,16.0,7.47,1,2
7.0,19.0,7.47,1,2
7.0,16.0,7.47,1,2
7.0,16.0,7.47,0,2
7.0,16.0,7.47,1,2
7.0,18.0,7.47,1,2
7.0,19.0,6.47,1,2
7.0,16.0,7.47,1,2
7.0,20.0,18.82,1,2
7.0,20.0,18.82,1,2
7.0,19.0,18.82,1,2
7.0,19.0,18.82,1,2
7.0,20.0,18.82,1,2
7.0,20.0,20.82,1,2
7.0,20.0,24.82,1,2
10.0,16.0,24.09,0,2
10.0,15.0,24.09,0,2
10.0,16.0,24.09,1,2
10.0,16.0,24.09,1,2
10.0,16.0,24.09,1,2
10.0,19.0,24.09,1,2
8.0,18.0,15.41,1,2
8.0,19.0,15.41,1,2
8.0,22.0,15.41,1,2
8.0,17.0,15.41,1,2
8.0,19.0,15.41,1,2
6.0,20.0,17.02,3,2
6.0,20.0,17.02,3,2
6.0,20.0,24.02,3,0
6.0,22.0,17.02,3,2
6.0,19.0,17.02,3,2
6.0,17.0,19.94,0,2
6.0,17.0,22.94,3,0
6.0,17.0,10.23199443955013,3,2
6.0,17.0,19.94,3,2
6.0,17.0,19.94,3,2
6.0,17.0,13.94,3,2
5.0,5.0,2.42,2,1
5.0,3.0,2.42,2,1
5.0,5.0,2.42,2,1
5.0,2.0,2.42,2,1
5.0,7.0,2.42,0,1
5.0,5.0,2.42,2,0
5.0,4.0,2.42,2,1
5.0,5.0,2.42,2,0
6.0,13.0,0.71,1,2
6.0,17.0,0.71,1,2
6.0,16.0,0.71,1,2
6.0,16.0,0.71,0,2
6.0,13.0,0.71,1,2
6.0,19.0,0.71,1,0
10.0,21.0,4.45,1,2
10.0,19.0,4.45,1,2
10.0,24.0,4.45,1,2
10.0,21.0,4.45,1,2
10.0,21.0,4.45,1,0
10.0,21.0,4.45,1,2
6.0,22.0,2.71,1,2
6.0,24.0,2.71,1,0
6.0,24.0,2.71,1,2
6.0,24.0,2.71,1,0
6.0,21.0,2.71,1,0
7.0,21.0,10.31,3,2
7.0,20.0,10.31,3,2
7.0,17.0,10.31,3,2
7.0,23.0,10.31,3,2
7.0,22.0,10.31,3,2
7.0,19.0,17.310000000000002,3,2
7.0,20.0,10.31,0,2
7.0,23.0,10.31,0,2
5.0,10.0,10.13,3,2
5.0,10.0,17.13,3,2
5.0,10.0,17.13,3,2
4.0,10.0,17.13,3,2
4.0,10.0,17.13,3,2
4.0,10.0,17.13,0,2
4.0,10.0,17.13,3,2
4.0,19.0,3.12,3,1
4.0,20.0,2.12,3,1
4.0,21.0,3.12,3,1
4.0,19.0,0.1200000000000001,3,1
4.0,19.0,3.12,3,1
4.0,19.0,3.12,3,1
4.0,19.0,10.12,3,1
7.0,15.0,10.23199443955013,3,2
7.0,19.0,2.37,3,2
7.0,14.0,2.37,3,0
7.0,14.0,2.37,3,2
7.0,16.0,2.37,3,2
7.0,12.0,1.37,3,2
4.0,19.0,6.82,3,1
4.0,19.0,12.82,3,1
4.0,16.0,10.23199443955013,0,1
4.0,16.0,6.82,3,1
4.0,17.0,6.82,0,1
4.0,16.0,6.82,3,1
7.0,15.0,4.55,2,1
7.0,15.0,4.55,2,1
7.0,12.0,4.55,2,0
7.0,14.0,4.55,2,0
7.0,13.0,4.55,0,1
7.0,10.0,4.55,0,1
7.0,14.0,5.55,0,1
7.0,10.0,4.55,2,1
5.0,2.0,1.69,2,1
5.0,2.0,1.69,2,0
5.0,2.0,1.69,2,1
5.0,2.0,3.69,2,1
5.0,2.0,1.69,2,0
5.0,19.0,19.64,3,0
5.0,19.0,19.64,3,2
5.0,19.0,19.64,0,2
5.0,19.0,19.64,0,2
5.0,18.0,19.64,3,0
4.0,17.0,16.72,3,0
4.0,19.0,14.72,3,2
4.0,19.0,15.72,3,2
4.0,17.0,15.72,0,2
4.0,14.0,15.72,3,2
4.0,14.0,15.72,3,2
4.0,17.0,9.72,3,2
4.0,6.0,7.130000000000001,2,0
4.0,3.0,10.13,2,1
4.0,6.0,10.13,2,1
4.0,6.0,10.13,2,1
4.0,6.0,10.13,2,1
4.0,6.0,10.13,2,0
7.0,18.0,9.09,1,2
7.0,21.0,4.09,0,2
7.0,20.0,9.09,1,2
7.0,20.0,9.09,0,2
7.0,20.0,9.09,1,2
7.0,20.0,9.09,1,2
7.0,20.0,9.09,1,2
7.0,17.0,9.09,1,2
7.0,12.0,13.89,3,2
7.0,9.0,12.89,3,2
7.0,12.0,17.89,0,2
7.0,12.0,6.8900000000000015,3,2
7.0,9.0,12.89,3,0
7.0,12.0,12.89,3,2
7.0,12.0,12.89,3,2
9.0,17.0,0.6,1,0
9.0,19.0,2.6,1,2
9.0,17.0,0.6,0,2
9.0,19.0,0.6,0,2
9.0,19.0,1.6,1,2
9.0,17.0,0.6,0,2
8.0,15.0,25.54,1,2
8.0,15.0,27.54,0,2
8.0,15.0,27.54,1,2
8.0,15.0,27.54,1,2
8.0,15.0,27.54,0,2
8.0,13.0,27.54,1,2
8.0,14.0,27.54,1,2
8.0,18.0,7.99,3,1
8.0,18.0,7.99,3,1
8.0,18.0,7.99,3,1
8.0,17.0,7.99,3,1
8.0,18.0,11.99,3,1
1.0,6.0,3.97,2,1
1.0,7.0,3.97,2,1
1.0,6.0,3.97,2,1
1.0,6.0,4.9700000000000015,2,1
1.0,6.0,3.97,0,1
1.0,19.0,10.23199443955013,2,1
1.0,4.0,3.97,2,1
6.0,23.0,10.23199443955013,1,0
6.0,27.0,1.73,1,2
6.0,25.0,1.73,1,2
6.0,26.0,1.73,1,0
6.0,25.0,1.73,1,0
6.0,26.0,1.73,1,2
6.0,23.0,1.73,0,2
4.0,3.0,2.02,2,1
4.0,3.0,2.02,2,1
4.0,3.0,0.02,2,0
4.0,3.0,2.02,2,1
4.0,4.0,10.23199443955013,0,0
4.0,5.0,1.02,2,1
7.0,17.0,18.48,3,2
7.0,19.0,15.48,0,0
7.0,19.0,15.48,3,2
7.0,19.0,12.48,3,2
7.0,19.0,19.48,3,2
7.0,21.0,15.48,3,2
7.0,20.0,15.48,3,2
3.0,14.0,18.37,3,2
3.0,16.0,12.37,3,2
3.0,14.0,12.37,3,2
3.0,14.0,18.37,3,2
3.0,14.0,17.369999999999994,0,2
3.0,14.0,12.37,3,2
3.0,14.0,12.37,3,2
3.0,11.0,12.37,3,0
4.0,7.0,8.11,2,1
4.0,10.0,8.11,2,1
4.0,7.0,8.11,2,0
4.0,7.0,8.11,2,1
10.0,14.0,11.03,0,2
10.0,13.0,9.03,1,2
10.0,15.0,9.03,0,2
10.0,15.0,9.03,0,0
10.0,15.0,9.03,1,2
10.0,12.0,12.03,1,2
9.0,24.0,7.91,1,2
9.0,24.0,7.91,1,0
9.0,24.0,7.91,1,2
9.0,24.0,7.91,1,2
9.0,23.0,9.91,0,2
9.0,19.0,7.91,1,2
9.0,27.0,7.91,1,2
9.0,24.0,7.91,1,2
6.0,21.0,2.29,1,2
6.0,21.0,2.29,1,2
6.0,22.0,2.29,0,2
6.0,19.0,2.29,1,2
6.0,24.0,2.29,1,0
6.0,21.0,2.29,1,2
6.0,23.0,2.29,1,2
6.0,13.0,7.24,3,1
6.0,13.0,11.24,3,1
6.0,13.0,11.24,3,1
6.0,14.0,16.240000000000002,3,0
6.0,15.0,11.24,0,1
6.0,12.0,6.24,0,1
6.0,14.0,11.24,0,1
4.0,20.0,10.23199443955013,3,2
4.0,20.0,13.67,3,2
4.0,23.0,8.67,3,2
4.0,21.0,14.67,3,2
4.0,23.0,12.67,3,2
4.0,20.0,14.67,0,0
2.0,12.0,5.62,0,1
2.0,12.0,5.62,2,1
2.0,10.0,10.62,2,1
2.0,12.0,5.62,2,1
2.0,12.0,12.62,2,1
2.0,19.0,5.62,2,1
2.0,12.0,5.62,2,1
2.0,12.0,10.62,2,1
3.0,18.0,18.34,3,2
3.0,19.0,18.34,3,2
3.0,18.0,18.34,3,2
3.0,18.0,18.34,0,2
3.0,18.0,18.34,3,2
3.0,18.0,18.34,3,2
7.0,18.0,2.9700000000000006,1,2
7.0,21.0,6.9700000000000015,1,2
7.0,18.0,8.97,1,2
7.0,18.0,8.97,1,2
7.0,18.0,8.97,1,2
7.0,21.0,8.97,1,2
7.0,19.0,8.97,1,2
9.0,19.0,28.92,0,2
9.0,22.0,28.92,1,2
9.0,22.0,28.92,1,2
9.0,22.0,28.92,1,2
9.0,24.0,28.92,1,2
9.0,21.0,31.92,1,2
0.0,2.0,6.68,0,0
0.0,2.0,6.68,2,1
0.0,0.0,2.68,2,0
0.0,0.0,6.68,2,1
0.0,0.0,6.68,2,1
0.0,1.0,6.68,2,0
7.0,20.0,3.1,0,0
7.0,20.0,5.1,0,2
7.0,20.0,11.1,1,2
7.0,20.0,1.0999999999999996,1,2
7.0,20.0,5.1,0,0
7.0,20.0,5.1,1,2
7.0,20.0,5.1,1,2
7.0,19.0,22.4,1,2
7.0,19.0,17.4,0,2
7.0,19.0,17.4,1,2
7.0,19.0,17.4,1,2
7.0,19.0,17.4,1,0
7.0,19.0,11.4,0,2
7.0,19.0,19.4,1,2
5.0,15.0,10.41,3,2
5.0,17.0,10.41,3,0
5.0,18.0,4.41,0,2
5.0,17.0,10.41,3,2
5.0,16.0,10.41,3,2
5.0,14.0,10.41,3,2
4.0,9.0,7.17,3,2
4.0,6.0,7.17,3,2
4.0,9.0,7.17,3,2
4.0,9.0,11.17,3,0
4.0,9.0,7.17,3,2
4.0,12.0,7.17,3,2
2.0,4.0,5.65,2,1
2.0,4.0,1.65,2,1
2.0,1.0,10.23199443955013,2,1
2.0,1.0,1.65,2,1
2.0,1.0,1.65,0,1
4.0,10.0,8.78,3,1
4.0,12.0,12.78,3,1
4.0,12.0,8.78,0,1
4.0,12.0,8.78,3,1
4.0,15.0,8.78,3,1
4.0,13.0,15.78,3,1
4.0,12.0,8.78,3,0
8.0,26.0,28.1,1,2
8.0,24.0,21.1,1,2
8.0,24.0,21.1,1,2
8.0,24.0,21.1,1,2
8.0,25.0,21.1,1,2
8.0,24.0,21.1,0,2
8.0,22.0,21.1,1,2
8.0,21.0,21.1,1,2
7.0,20.0,17.85,0,2
7.0,20.0,17.85,1,2
7.0,20.0,17.85,1,2
7.0,22.0,17.85,0,2
7.0,20.0,17.85,1,2
7.0,19.0,17.85,1,2
7.0,20.0,16.85,1,2
7.0,20.0,17.85,1,2
0.0,7.0,11.15,2,1
0.0,19.0,11.15,2,1
0.0,6.0,11.15,2,1
0.0,7.0,6.15,2,1
9.0,27.0,23.77,1,2
9.0,24.0,23.77,1,2
9.0,21.0,23.77,1,2
9.0,24.0,23.77,1,2
9.0,19.0,23.77,0,2
9.0,22.0,23.77,1,2
9.0,24.0,23.77,1,2
5.0,13.0,14.14,3,2
5.0,11.0,14.14,3,2
5.0,11.0,14.14,3,2
5.0,11.0,14.14,3,2
5.0,9.0,14.14,3,2
5.0,11.0,14.14,3,2
5.0,14.0,14.14,3,2
5.0,10.0,14.14,3,2
8.0,20.0,18.42,0,2
8.0,22.0,18.42,1,2
8.0,24.0,18.42,1,2
8.0,23.0,18.42,1,2
8.0,22.0,18.42,0,2
8.0,26.0,18.42,0,2
1.0,12.0,4.23,2,1
1.0,12.0,4.23,2,1
1.0,19.0,4.23,2,1
1.0,12.0,3.2300000000000004,2,1
1.0,12.0,9.23,2,1
1.0,12.0,9.23,2,1
1.0,9.0,10.23199443955013,2,1
0.0,1.0,8.77,2,1
7.0,20.0,13.14,3,2
7.0,20.0,13.14,3,2
7.0,20.0,13.14,0,2
6.0,17.0,13.14,3,2
6.0,20.0,13.14,0,2
6.0,20.0,9.14,3,2
6.0,19.0,13.14,3,2
8.0,25.0,21.56,1,0
8.0,25.0,21.56,1,0
8.0,25.0,21.56,1,0
8.0,25.0,21.56,1,2
8.0,25.0,21.56,0,2
8.0,25.0,21.56,1,2
8.0,25.0,21.56,1,2
3.0,8.0,17.03,0,2
3.0,8.0,17.03,3,2
3.0,5.0,17.03,3,2
3.0,8.0,18.03,0,2
3.0,19.0,17.03,3,2
3.0,8.0,17.03,3,2
3.0,11.0,10.23199443955013,3,2
3.0,8.0,17.03,3,2
6.0,17.0,0.78,1,2
6.0,19.0,0.78,1,2
6.0,17.0,0.78,1,0
6.0,16.0,0.78,1,2
6.0,16.0,0.78,1,0
6.0,18.0,0.78,0,2
6.0,16.0,0.78,1,2
4.0,19.0,11.13,3,1
4.0,19.0,11.13,3,1
4.0,19.0,11.13,0,1
4.0,19.0,11.13,3,1
4.0,19.0,11.13,3,1
4.0,21.0,11.13,0,1
4.0,22.0,11.13,3,0
0.0,11.0,11.95,2,0
0.0,11.0,8.95,2,1
0.0,11.0,1.9499999999999995,2,1
0.0,11.0,8.95,2,1
4.0,13.0,0.63,3,1
4.0,15.0,0.63,0,1
4.0,11.0,0.63,3,1
3.0,13.0,10.23199443955013,3,1
3.0,13.0,0.63,3,1
3.0,10.0,10.23199443955013,3,1
7.0,8.0,4.9700000000000015,3,2
7.0,7.0,8.97,0,2
7.0,8.0,8.97,3,0
7.0,19.0,4.9700000000000015,3,2
7.0,7.0,1.9700000000000009,3,0
7.0,19.0,8.97,0,2
7.0,6.0,8.97,3,2
8.0,10.0,4.43,3,2
8.0,12.0,9.43,3,2
8.0,10.0,9.43,3,2
8.0,8.0,9.43,3,2
8.0,9.0,9.43,3,2
8.0,9.0,9.43,3,0
8.0,13.0,6.43,3,0
8.0,10.0,9.43,3,2
5.0,14.0,17.08,3,2
5.0,14.0,10.23199443955013,3,0
5.0,16.0,17.08,0,2
0.0,13.0,5.9,2,0
0.0,10.0,5.9,2,1
0.0,12.0,5.9,2,1
0.0,12.0,5.9,2,0
0.0,14.0,5.9,0,1
0.0,12.0,5.9,0,1
4.0,11.0,11.28,3,2
4.0,11.0,10.28,0,2
4.0,15.0,11.28,3,2
4.0,14.0,11.28,3,2
4.0,13.0,7.2799999999999985,3,2
4.0,13.0,11.28,3,2
4.0,19.0,11.28,0,2
8.0,15.0,10.33,0,1
8.0,15.0,6.33,3,1
8.0,13.0,6.33,3,1
8.0,15.0,6.33,3,0
8.0,18.0,6.33,0,1
8.0,15.0,6.33,3,1
8.0,14.0,6.33,0,1
4.0,20.0,8.97,2,0
4.0,22.0,8.97,0,1
4.0,17.0,8.97,2,1
4.0,20.0,5.9700000000000015,2,1
4.0,20.0,8.97,0,1
4.0,21.0,8.97,2,1
1.0,1.0,3.51,2,1
1.0,1.0,6.51,0,1
1.0,1.0,6.51,2,1
1.0,1.0,10.23199443955013,2,1
9.0,16.0,16.86,3,2
9.0,14.0,12.86,3,2
9.0,19.0,16.86,3,2
9.0,16.0,16.86,3,0
9.0,16.0,16.86,0,2
9.0,16.0,16.86,3,2
9.0,16.0,16.86,3,2
0.0,9.0,3.69,2,1
0.0,9.0,3.69,0,1
0.0,9.0,3.69,2,1
0.0,12.0,3.69,2,1
0.0,11.0,3.69,2,1
0.0,9.0,3.69,2,1
0.0,6.0,3.69,2,1
8.0,16.0,8.46,3,2
8.0,17.0,8.46,0,2
8.0,14.0,1.4600000000000009,3,2
8.0,17.0,8.46,3,2
8.0,17.0,11.46,3,2
8.0,17.0,8.46,3,0
8.0,17.0,8.46,3,2
8.0,23.0,7.57,3,2
8.0,20.0,7.57,3,0
8.0,19.0,4.57,3,2
8.0,23.0,7.57,3,2
8.0,20.0,7.57,3,2
8.0,17.0,6.57,3,2
8.0,18.0,7.57,0,0
9.0,19.0,8.31,1,2
9.0,20.0,3.3100000000000005,1,2
9.0,19.0,8.31,1,2
9.0,19.0,8.31,1,2
9.0,19.0,8.31,1,2
9.0,19.0,8.31,1,2
9.0,19.0,8.31,0,2
9.0,18.0,12.31,1,2
7.0,10.0,14.32,3,0
7.0,10.0,14.32,3,2
7.0,7.0,14.32,3,2
7.0,9.0,14.32,3,0
7.0,7.0,14.32,3,0
7.0,9.0,14.32,3,2
7.0,9.0,10.23199443955013,3,2
7.0,9.0,21.32,0,2
3.0,5.0,7.84,2,1
3.0,5.0,3.84,0,1
3.0,5.0,3.84,0,1
3.0,5.0,3.84,2,1
3.0,5.0,3.84,0,1
3.0,5.0,6.84,2,1
3.0,6.0,10.23199443955013,0,1
8.0,5.0,4.98,3,1
8.0,8.0,4.98,3,1
8.0,10.0,4.98,3,0
8.0,9.0,4.98,3,0
8.0,8.0,4.98,3,1
8.0,11.0,10.23199443955013,0,1
0.0,19.0,2.37,0,1
